id,books_count,isbn,authors,original_publication_year,title,language_code,average_rating,image_url,small_image_url
4023,14,1849231842,Kristen Ashley,2008.0,"Rock Chick (Rock Chick, #1)",en-GB,4.2,https://images.gr-assets.com/books/1266750153m/6538757.jpg,https://images.gr-assets.com/books/1266750153s/6538757.jpg
4024,20,1442445807,Suzanne Young,2013.0,"The Program (The Program, #1)",eng,4.07,https://images.gr-assets.com/books/1344986164m/11366397.jpg,https://images.gr-assets.com/books/1344986164s/11366397.jpg
4025,102,446699535,Michael Connelly,2002.0,"City of Bones (Harry Bosch, #8; Harry Bosch Universe, #10)",eng,4.04,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4026,36,345461665,Peter F. Hamilton,2005.0,Judas Unchained,eng,4.3,https://images.gr-assets.com/books/1316501189m/45244.jpg,https://images.gr-assets.com/books/1316501189s/45244.jpg
4027,66,1400031362,Alexander McCall Smith,2001.0,"Morality for Beautiful Girls (No. 1 Ladies' Detective Agency, #3)",eng,3.97,https://images.gr-assets.com/books/1379303019m/7035.jpg,https://images.gr-assets.com/books/1379303019s/7035.jpg
4028,15,1416571736,Jennifer Echols,2009.0,Going Too Far,en-US,3.93,https://images.gr-assets.com/books/1276962788m/4570679.jpg,https://images.gr-assets.com/books/1276962788s/4570679.jpg
4029,53,62120395,Philipp Meyer,2012.0,The Son,eng,3.98,https://images.gr-assets.com/books/1355349098m/16240761.jpg,https://images.gr-assets.com/books/1355349098s/16240761.jpg
4030,28,312938810,Sherrilyn Kenyon,2007.0,"The Dream Hunter (Dark-Hunter #10, Dream-Hunter #1)",en-US,4.06,https://images.gr-assets.com/books/1437696622m/84132.jpg,https://images.gr-assets.com/books/1437696622s/84132.jpg
4031,27,60735449,"Christopher Moore, Oliver Wyman",1997.0,Island of the Sequined Love Nun,en-GB,3.78,https://images.gr-assets.com/books/1168444146m/33455.jpg,https://images.gr-assets.com/books/1168444146s/33455.jpg
4032,7,1250074134,Bryn Greenwood,2016.0,All the Ugly and Wonderful Things,eng,4.12,https://images.gr-assets.com/books/1500552983m/26114135.jpg,https://images.gr-assets.com/books/1500552983s/26114135.jpg
4033,24,670785601,Sarah Dessen,2013.0,The Moon and More,eng,3.63,https://images.gr-assets.com/books/1426912781m/16101126.jpg,https://images.gr-assets.com/books/1426912781s/16101126.jpg
4034,53,,Robert A. Heinlein,1973.0,Time Enough for Love,eng,3.96,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4035,4,609602195,"Ina Garten, Melanie Acevedo",1999.0,The Barefoot Contessa Cookbook,en-GB,4.21,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4036,50,1595143424,"Kathy Reichs, Brendan Reichs",2010.0,"Virals (Virals, #1)",en-US,3.94,https://images.gr-assets.com/books/1278653923m/7800188.jpg,https://images.gr-assets.com/books/1278653923s/7800188.jpg
4037,27,,"Laura Schroff, Alex Tresniowski, Valerie Salembier",2010.0,"An Invisible Thread: The True Story of an 11-Year-Old Panhandler, a Busy Sales Executive, and an Unlikely Meeting with Destiny",eng,4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4038,3,312372132,"P.C. Cast, Kristin Cast",2007.0,"Marked / Betrayed / Chosen / Untamed (House of Night, #1-4)",eng,4.37,https://images.gr-assets.com/books/1402947128m/6167746.jpg,https://images.gr-assets.com/books/1402947128s/6167746.jpg
4039,22,080508925X,Rhoda Janzen,2009.0,Mennonite in a Little Black Dress: A Memoir of Going Home,en-US,3.17,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4040,72,446607711,David Baldacci,1998.0,The Simple Truth,en-US,4.03,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4041,3,034550500X,Justin Cronin,2016.0,"The City of Mirrors (The Passage, #3)",eng,4.2,https://images.gr-assets.com/books/1447866792m/26891429.jpg,https://images.gr-assets.com/books/1447866792s/26891429.jpg
4042,52,038072801X,Beverly Cleary,1984.0,"Ramona Forever (Ramona, #7)",,4.05,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4043,12,140369260,"Ruud van der Rol, Rian Verhoeven, Anna Quindlen, Anne Frank, Tony Langham, Plym Peters",1992.0,Anne Frank: Beyond the Diary - A Photographic Remembrance,,4.25,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4044,34,765345048,Jacqueline Carey,2002.0,"Kushiel's Chosen (Phèdre's Trilogy, #2)",en-US,4.31,https://images.gr-assets.com/books/1395020871m/395962.jpg,https://images.gr-assets.com/books/1395020871s/395962.jpg
4045,8,8129135728,Chetan Bhagat,2014.0,Half Girlfriend,en-CA,3.16,https://images.gr-assets.com/books/1407223058m/22874559.jpg,https://images.gr-assets.com/books/1407223058s/22874559.jpg
4046,7,836218310,Gary Larson,1984.0,The Far Side Gallery 3,,4.45,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4047,33,446675504,Octavia E. Butler,1993.0,"Parable of the Sower (Earthseed, #1)",eng,4.14,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4048,47,1846057914,"James Patterson, Maxine Paetro",2012.0,"11th Hour (Women's Murder Club, #11)",eng,4.02,https://images.gr-assets.com/books/1328409443m/11872242.jpg,https://images.gr-assets.com/books/1328409443s/11872242.jpg
4049,19,765329042,"Orson Scott Card, Aaron Johnston",2012.0,"Earth Unaware (The First Formic War, #1)",en-US,3.91,https://images.gr-assets.com/books/1327948408m/13151129.jpg,https://images.gr-assets.com/books/1327948408s/13151129.jpg
4050,48,1570623449,Pema Chödrön,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,,4.29,https://images.gr-assets.com/books/1320553046m/687278.jpg,https://images.gr-assets.com/books/1320553046s/687278.jpg
4051,38,312658656,Daisy Goodwin,2010.0,The American Heiress,eng,3.41,https://images.gr-assets.com/books/1307342832m/9999107.jpg,https://images.gr-assets.com/books/1307342832s/9999107.jpg
4052,62,671729489,V.C. Andrews,1984.0,"Seeds of Yesterday (Dollanganger, #4)",en-US,3.81,https://images.gr-assets.com/books/1321685100m/659612.jpg,https://images.gr-assets.com/books/1321685100s/659612.jpg
4053,4,736423125,"Al Dempster, Milt Banta, Golden Books, Walt Disney Company",1948.0,The Three Little Pigs (Disney Classic),,4.19,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4054,1,810933519,Andy Goldsworthy,1990.0,Andy Goldsworthy: A Collaboration with Nature,,3.95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4055,37,60975776,Denis Johnson,1992.0,Jesus' Son,eng,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4056,27,141659521X,Vince Flynn,2012.0,"The Last Man (Mitch Rapp, #13)",en-US,4.34,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4057,64,034546401X,Amy Tan,2005.0,Saving Fish from Drowning,eng,3.41,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4058,28,1439164681,Lisa Genova,2012.0,Love Anthony,eng,3.94,https://images.gr-assets.com/books/1339757265m/13547381.jpg,https://images.gr-assets.com/books/1339757265s/13547381.jpg
4059,46,159184021X,Seth Godin,2003.0,Purple Cow: Transform Your Business by Being Remarkable,eng,3.78,https://images.gr-assets.com/books/1309203098m/641604.jpg,https://images.gr-assets.com/books/1309203098s/641604.jpg
4060,56,399162437,Rick Yancey,2016.0,"The Last Star (The 5th Wave, #3)",eng,3.64,https://images.gr-assets.com/books/1444237685m/16131489.jpg,https://images.gr-assets.com/books/1444237685s/16131489.jpg
4061,24,1932664491,"Bryan Lee O'Malley, Steve Buccellato",2007.0,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together",,4.32,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4062,48,055327094X,Leon Uris,1970.0,QB VII,eng,4.17,https://images.gr-assets.com/books/1359742726m/426825.jpg,https://images.gr-assets.com/books/1359742726s/426825.jpg
4063,19,451466802,Jim Butcher,2015.0,"The Aeronaut's Windlass (The Cinder Spires, #1)",eng,4.18,https://images.gr-assets.com/books/1425415066m/24876258.jpg,https://images.gr-assets.com/books/1425415066s/24876258.jpg
4064,37,861661419,"Alan Moore, Eddie Campbell, Pete Mullins",1999.0,From Hell,eng,4.16,https://images.gr-assets.com/books/1327894621m/23529.jpg,https://images.gr-assets.com/books/1327894621s/23529.jpg
4065,67,739453823,Nora Roberts,2005.0,"Black Rose (In the Garden, #2)",eng,4.03,https://images.gr-assets.com/books/1298119100m/86321.jpg,https://images.gr-assets.com/books/1298119100s/86321.jpg
4066,39,553587692,Lisa Gardner,1997.0,"The Perfect Husband (Quincy & Rainie, #1)",eng,4.01,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4067,102,345366239,Katherine Neville,1988.0,The Eight (The Eight #1),eng,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4068,352,,Jean Webster,1912.0,"Daddy-Long-Legs (Daddy-Long-Legs, #1)",eng,4.09,https://images.gr-assets.com/books/1339593021m/1499952.jpg,https://images.gr-assets.com/books/1339593021s/1499952.jpg
4069,26,152052216,Edith Pattou,2003.0,East,en-US,4.14,https://images.gr-assets.com/books/1277997811m/161887.jpg,https://images.gr-assets.com/books/1277997811s/161887.jpg
4070,73,345335082,Anne McCaffrey,1971.0,"Dragonquest (Pern, #2)",en-US,4.09,https://images.gr-assets.com/books/1307994633m/127584.jpg,https://images.gr-assets.com/books/1307994633s/127584.jpg
4071,156,393301583,"Sigmund Freud, James Strachey, Peter Gay",1930.0,Civilization and Its Discontents,en-US,3.76,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4072,88,1444737090,James Bowen,2012.0,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,eng,3.96,https://images.gr-assets.com/books/1331779332m/12394068.jpg,https://images.gr-assets.com/books/1331779332s/12394068.jpg
4073,32,345545850,J. Kenner,2013.0,"Complete Me (Stark Trilogy, #3)",eng,4.23,https://images.gr-assets.com/books/1363420378m/17411703.jpg,https://images.gr-assets.com/books/1363420378s/17411703.jpg
4074,29,553392425,Robin Hobb,2014.0,"Fool's Assassin (The Fitz and the Fool, #1)",eng,4.35,https://images.gr-assets.com/books/1393886110m/19288321.jpg,https://images.gr-assets.com/books/1393886110s/19288321.jpg
4075,21,785115315,"Joss Whedon, John Cassaday",2004.0,"Astonishing X-Men, Volume 1: Gifted",eng,4.17,https://images.gr-assets.com/books/1500464817m/31979.jpg,https://images.gr-assets.com/books/1500464817s/31979.jpg
4076,36,006121471X,Melissa Marr,2009.0,"Fragile Eternity (Wicked Lovely, #3)",en-US,3.83,https://images.gr-assets.com/books/1327813714m/5152561.jpg,https://images.gr-assets.com/books/1327813714s/5152561.jpg
4077,17,,Kristen Ashley,2011.0,"The Gamble (Colorado Mountain, #1)",en-GB,4.29,https://images.gr-assets.com/books/1327890208m/11227041.jpg,https://images.gr-assets.com/books/1327890208s/11227041.jpg
4078,44,006093316X,Clive Barker,1989.0,The Great and Secret Show (Book of the Art #1),eng,4.05,https://images.gr-assets.com/books/1407710558m/32628.jpg,https://images.gr-assets.com/books/1407710558s/32628.jpg
4079,28,380715430,Bill Bryson,1990.0,The Mother Tongue: English and How It Got That Way,en-US,3.95,https://images.gr-assets.com/books/1388209925m/29.jpg,https://images.gr-assets.com/books/1388209925s/29.jpg
4080,34,446580260,Eric    Weiner,2008.0,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,en-US,3.83,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4081,53,312424442,Tom Wolfe,2004.0,I am Charlotte Simmons,en-US,3.4,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4082,35,151166066X,Elle Kennedy,2015.0,"The Mistake (Off-Campus, #2)",eng,4.15,https://images.gr-assets.com/books/1447598937m/25564665.jpg,https://images.gr-assets.com/books/1447598937s/25564665.jpg
4083,51,60734566,Susan Elizabeth Phillips,2005.0,"Match Me If You Can (Chicago Stars, #6)",eng,4.13,https://images.gr-assets.com/books/1327154923m/73089.jpg,https://images.gr-assets.com/books/1327154923s/73089.jpg
4084,75,749932821,Nora Roberts,2001.0,"Heaven and Earth (Three Sisters Island, #2)",eng,4.13,https://images.gr-assets.com/books/1345222134m/59830.jpg,https://images.gr-assets.com/books/1345222134s/59830.jpg
4085,79,425195481,Dean Koontz,1989.0,The Bad Place,en-US,3.86,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4086,27,,Tracy Brogan,2012.0,"Crazy Little Thing (Bell Harbor, #1)",en-US,3.8,https://images.gr-assets.com/books/1361951139m/17204568.jpg,https://images.gr-assets.com/books/1361951139s/17204568.jpg
4087,42,60755865,Meg Cabot,2005.0,Avalon High,,3.8,https://images.gr-assets.com/books/1172542154m/187812.jpg,https://images.gr-assets.com/books/1172542154s/187812.jpg
4088,35,316043125,Stephenie Meyer,2011.0,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",en-US,4.23,https://images.gr-assets.com/books/1344265906m/3609763.jpg,https://images.gr-assets.com/books/1344265906s/3609763.jpg
4089,57,345483448,Kristin Hannah,2001.0,Summer Island,,3.97,https://images.gr-assets.com/books/1320540976m/297135.jpg,https://images.gr-assets.com/books/1320540976s/297135.jpg
4090,53,60628391,Richard J. Foster,1978.0,Celebration of Discipline: The Path to Spiritual Growth,en-US,4.18,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4091,103,60931736,Muriel Spark,1961.0,The Prime of Miss Jean Brodie,eng,3.76,https://images.gr-assets.com/books/1379598918m/517188.jpg,https://images.gr-assets.com/books/1379598918s/517188.jpg
4092,19,609807900,Megan McCafferty,2001.0,"Sloppy Firsts (Jessica Darling, #1)",eng,3.94,https://images.gr-assets.com/books/1320531275m/138202.jpg,https://images.gr-assets.com/books/1320531275s/138202.jpg
4093,37,316221333,Matthew Quick,2013.0,"Forgive Me, Leonard Peacock",eng,3.93,https://images.gr-assets.com/books/1370282544m/13477676.jpg,https://images.gr-assets.com/books/1370282544s/13477676.jpg
4094,31,142401102,Richard Peck,1998.0,"A Long Way from Chicago (A Long Way from Chicago, #1)",eng,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4095,68,446609404,James Patterson,1980.0,Cradle and All,eng,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4096,47,743225708,Ben Mezrich,2002.0,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,,3.87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4097,17,1626720940,"Mariko Tamaki, Jillian Tamaki",2014.0,This One Summer,eng,3.67,https://images.gr-assets.com/books/1456895195m/18465566.jpg,https://images.gr-assets.com/books/1456895195s/18465566.jpg
4098,25,,Jennifer Weiner,2012.0,The Next Best Thing,,3.46,https://images.gr-assets.com/books/1334300363m/13184572.jpg,https://images.gr-assets.com/books/1334300363s/13184572.jpg
4099,20,1847371663,Nikki Sixx,2005.0,The Heroin Diaries: A Year In The Life Of A Shattered Rock Star,en-GB,4.12,https://images.gr-assets.com/books/1408936840m/1883838.jpg,https://images.gr-assets.com/books/1408936840s/1883838.jpg
4100,53,1934137197,Paul Harding,2008.0,Tinkers,eng,3.37,https://images.gr-assets.com/books/1364258693m/4957350.jpg,https://images.gr-assets.com/books/1364258693s/4957350.jpg
4101,48,1857233808,Terry Brooks,1991.0,"The Druid of Shannara (Heritage of Shannara, #2)",eng,4.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4102,21,1502446936,Penelope Ward,2014.0,Stepbrother Dearest,eng,4.14,https://images.gr-assets.com/books/1407407844m/22843341.jpg,https://images.gr-assets.com/books/1407407844s/22843341.jpg
4103,73,140007780X,Alan Lightman,1992.0,Einstein's Dreams,eng,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4104,455,679734511,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1872.0,Demons,eng,4.26,https://images.gr-assets.com/books/1386958613m/5695.jpg,https://images.gr-assets.com/books/1386958613s/5695.jpg
4105,35,749935871,Sherrilyn Kenyon,2004.0,Seize the Night (Dark-Hunter #6),eng,4.36,https://images.gr-assets.com/books/1348418164m/84144.jpg,https://images.gr-assets.com/books/1348418164s/84144.jpg
